timestamp,approve_estimate
2018-11-01 13:44:18,40.96518
2018-10-31 23:13:18,40.907709999999994
2018-10-30 16:29:09,40.85725
2018-10-29 13:58:17,40.88111
2018-10-28 08:27:14,41.06237
2018-10-27 14:38:15,41.040820000000004
2018-10-26 21:22:07,41.040820000000004
2018-10-25 19:50:07,41.44135
2018-10-24 22:42:05,41.61412
2018-10-23 20:23:06,41.72484
2018-10-22 17:43:15,41.8205
2018-10-21 11:57:30,41.19103
2018-10-20 10:44:13,41.125040000000006
2018-10-19 19:20:13,41.13824
2018-10-18 13:50:13,41.59738
2018-10-17 19:30:12,41.500820000000004
2018-10-16 13:53:12,41.04716
2018-10-15 20:59:11,41.20238
2018-10-14 00:45:11,40.89894
2018-10-13 18:31:14,40.791579999999996
2018-10-12 19:01:15,40.791579999999996
2018-10-11 14:52:12,40.91623
2018-10-10 14:33:11,40.7862
2018-10-09 16:31:16,40.7876
2018-10-08 16:58:10,41.47743
2018-10-07 10:57:22,41.19777
2018-10-06 12:43:09,41.2299
2018-10-05 15:10:10,41.2299
2018-10-04 23:39:11,41.32581
